Date,Synthetic_TQQQ_Close
2000-07-04,6.793840069628816
2000-07-05,7.003276927295738
2000-07-06,6.934495355226248
2000-07-07,6.462639813815024
2000-07-10,6.159223760589199
2000-07-11,6.2547780435713385
2000-07-12,6.508292479649363
2000-07-13,7.136470949946173
2000-07-14,8.146775970248198
2000-07-17,8.312232118980585
2000-07-18,7.9320479566022435
2000-07-19,7.15138597459163
2000-07-20,7.2467827541958885
2000-07-21,6.974954830330856
2000-07-24,6.843110633275836
2000-07-25,6.650649231780878
2000-07-26,6.61085083799636
2000-07-27,6.951055621465738
2000-07-28,7.007307391426095
2000-07-31,6.959479751871297
2000-08-01,6.626241038988439
2000-08-02,6.1130817459115265
2000-08-03,5.977177668126742
2000-08-04,5.96594825350636
2000-08-07,6.47533302594905
2000-08-08,6.519523516291528
2000-08-09,6.828965712771091
2000-08-10,6.672987430900103
2000-08-11,6.307205265080212
2000-08-14,6.025894628347486
2000-08-15,5.824539706463501
2000-08-16,6.424180589031285
2000-08-17,6.1806774312783
2000-08-18,6.431295796856346
2000-08-21,6.163075277195025
2000-08-22,6.440470678767178
2000-08-23,6.562250355453076
2000-08-24,6.518078140255212
2000-08-25,6.50983999780782
2000-08-28,6.313749024083425
2000-08-29,6.451488817683364
2000-08-30,6.317540902764009
2000-08-31,5.959331463207103
2000-09-01,5.606982900678138
2000-09-04,5.656485807281972
2000-09-05,6.087622252596154
2000-09-06,6.1377354165655955
2000-09-07,6.107418570509043
2000-09-08,6.194140238227201
2000-09-11,6.584482677886445
2000-09-12,6.657221348371375
2000-09-13,6.53276775134321
2000-09-14,6.881612821852013
2000-09-15,7.02607101031336
2000-09-18,7.546851224971072
2000-09-19,7.617288443153185
2000-09-20,7.185783683457842
2000-09-21,6.730915190176578
2000-09-22,7.267382898538012
2000-09-25,7.872261328182182
2000-09-26,7.81078137207137
2000-09-27,7.674937790965327
2000-09-28,8.21621687072547
2000-09-29,7.795546583215499
2000-10-02,7.473407682206344
2000-10-03,7.706710545629824
2000-10-04,7.568544053140511
2000-10-05,7.571720993147719
2000-10-06,7.518324975719746
2000-10-09,7.643556846894491
2000-10-10,8.162685747936937
2000-10-11,8.203054923994511
2000-10-12,8.459375379092283
2000-10-13,7.658484314552074
2000-10-16,7.64592750993341
2000-10-17,7.348325306925859
2000-10-18,6.933983440426827
2000-10-19,6.652803131766319
2000-10-20,6.552437131062478
2000-10-23,6.842434018902894
2000-10-24,6.422521622735491
2000-10-25,6.436071065761489
2000-10-26,6.293631851672183
2000-10-27,6.2005928683979326
2000-10-30,6.5008555331153675
2000-10-31,6.671173636771044
2000-11-01,7.101683876546552
2000-11-02,7.054594418057785
2000-11-03,6.828519312946405
2000-11-06,6.7609279828056374
2000-11-07,6.843027725761306
2000-11-08,6.904735771979923
2000-11-09,6.558479880613655
2000-11-10,6.590885811580016
2000-11-13,6.666460090931865
2000-11-14,7.479893432642755
2000-11-15,8.158161364324508
2000-11-16,7.836812413154537
2000-11-17,7.735809384424433
2000-11-20,7.212059343131636
2000-11-21,7.016442605768533
2000-11-22,7.125992608209002
2000-11-23,7.540659968511254
2000-11-24,7.28733020165633
2000-11-27,7.06803804755144
2000-11-28,6.3674882617234525
2000-11-29,6.322817729347544
2000-11-30,6.012199186228847
2000-12-01,5.866381167614049
2000-12-04,5.6288463986540815
2000-12-05,5.607516263175902
2000-12-06,5.151831015887086
2000-12-07,4.802171023103961
2000-12-08,5.296740685136431
2000-12-11,4.9812414708972135
2000-12-12,4.728575558461437
2000-12-13,5.148169587840483
2000-12-14,5.874752138463923
2000-12-15,5.556371015865431
2000-12-18,5.46363499990211
2000-12-19,5.555675514337808
2000-12-20,6.019442703895326
2000-12-21,5.74487681536671
2000-12-22,5.682218333186749
2000-12-25,5.895994006209385
2000-12-26,6.021448030411516
2000-12-27,5.918713020547798
2000-12-28,5.885239337882403
2000-12-29,5.510863293077824
2001-01-01,5.45260021299233
2001-01-02,5.387712069865283
2001-01-03,5.450497362874294
2001-01-04,5.311691433844729
2001-01-05,5.434009206950327
2001-01-08,5.6997482329463995
2001-01-09,5.745436516798894
2001-01-10,5.845009058643676
2001-01-11,5.863565672068175
2001-01-12,5.867469493451985
2001-01-15,5.672413876220501
2001-01-16,5.761218683507816
2001-01-17,5.7385648604743595
2001-01-18,6.319457768131256
2001-01-19,6.799369692767126
2001-01-22,6.928225130696323
2001-01-23,6.684477118209969
2001-01-24,6.340566292813807
2001-01-25,6.705037257282797
2001-01-26,6.792901012735449
2001-01-29,6.952111143514571
2001-01-30,6.391359951566182
2001-01-31,6.67776309286101
2001-02-01,6.826097315109453
2001-02-02,6.475528119500748
2001-02-05,6.3360560546148825
2001-02-06,6.419375664899042
2001-02-07,6.439546714994316
2001-02-08,6.3551016838002345
2001-02-09,6.328253094144662
2001-02-12,6.257236140991735
2001-02-13,6.306543397126661
2001-02-14,6.75438016024113
2001-02-15,5.955937916518393
2001-02-16,5.8933404392710855
2001-02-19,5.9464675173659955
2001-02-20,6.033774161700295
2001-02-21,5.932031145717333
2001-02-22,5.450249228075897
2001-02-23,5.538553251054645
2001-02-26,6.000528741331506
2001-02-27,5.574762546656054
2001-02-28,5.807577302538814
2001-03-01,5.721491022696895
2001-03-02,5.708704681887593
2001-03-05,5.4307801609656625
2001-03-06,5.348764987855233
2001-03-07,5.684296582456307
2001-03-08,5.845291738176503
2001-03-09,6.334260875105032
2001-03-12,6.694181817457095
2001-03-13,6.83799579020018
2001-03-14,7.413866462991164
2001-03-15,7.573108736463506
2001-03-16,7.8763806269585865
2001-03-19,7.771463599812795
2001-03-20,7.80105860485617
2001-03-21,7.550521838174876
2001-03-22,7.911379660555905
2001-03-23,7.480151332446437
2001-03-26,7.763362445518271
2001-03-27,7.698660904215019
2001-03-28,8.133824137580298
2001-03-29,8.429536727903642
2001-03-30,9.17086911247209
2001-04-02,9.495473677476705
2001-04-03,8.805006588401225
2001-04-04,8.78298947334702
2001-04-05,8.306817443592523
2001-04-06,8.109691186072308
2001-04-09,8.701162431297444
2001-04-10,8.970386871171618
2001-04-11,8.681664581528977
2001-04-12,8.274818683022934
2001-04-13,8.293117263535805
2001-04-16,7.826368616403561
2001-04-17,7.5846357063539855
2001-04-18,7.701761983357624
2001-04-19,8.131193568502106
2001-04-20,8.371617614256202
2001-04-23,7.486851395068917
2001-04-24,7.599750450094156
2001-04-25,7.630664558345602
2001-04-26,7.785450363667057
2001-04-27,8.392860487893554
2001-04-30,7.593249604915377
2001-05-01,7.387152702872388
2001-05-02,7.599284623324775
2001-05-03,7.043352769269806
2001-05-04,7.545029778350628
2001-05-07,7.681743061828145
2001-05-08,7.996205430596788
2001-05-09,7.786719901484121
2001-05-10,8.093243698967955
2001-05-11,8.510703730426169
2001-05-14,8.610168414833796
2001-05-15,8.711417465352026
2001-05-16,8.828712502238929
2001-05-17,8.476792544542128
2001-05-18,8.423373326726177
2001-05-21,8.368307586622274
2001-05-22,8.525920274083266
2001-05-23,8.937585785019142
2001-05-24,8.500123495654227
2001-05-25,8.45558370296693
2001-05-28,9.060101847238668
2001-05-29,8.749587720413333
2001-05-30,8.417589583824888
2001-05-31,8.503763238505234
2001-06-01,8.850980647378806
2001-06-04,8.86161769147371
2001-06-05,9.42987531152245
2001-06-06,9.820511051561471
2001-06-07,10.220286285827552
2001-06-08,10.495845886703368
2001-06-11,11.678724009076307
2001-06-12,11.573407552322731
2001-06-13,10.502407764846678
2001-06-14,11.315705257166883
2001-06-15,11.079322962738612
2001-06-18,11.143186189414623
2001-06-19,11.847315417314016
2001-06-20,10.96933220347208
2001-06-21,10.33412419501891
2001-06-22,9.568748288443992
2001-06-25,9.218219431774926
2001-06-26,9.41649960812737
2001-06-27,9.656955931643562
2001-06-28,9.78970047525928
2001-06-29,9.149811697246717
2001-07-02,8.174955480897315
2001-07-03,8.20137245560226
2001-07-04,8.024631938111517
2001-07-05,8.204780946779914
2001-07-06,8.483889075747449
2001-07-09,8.544987677354593
2001-07-10,8.859434173852144
2001-07-11,8.961433776907853
2001-07-12,9.192779223652007
2001-07-13,8.894431602312764
2001-07-16,8.824930164286584
2001-07-17,8.912960392144026
2001-07-18,9.266704788730976
2001-07-19,9.100946594554848
2001-07-20,9.332035240344075
2001-07-23,9.221221218606594
2001-07-24,9.176150522925248
2001-07-25,9.544290206090036
2001-07-26,8.665636811963717
2001-07-27,8.145838721654727
2001-07-30,7.587278060842632
2001-07-31,6.770772457274991
2001-08-01,6.559388347541969
2001-08-02,6.797410762638301
2001-08-03,6.710603052800843
2001-08-06,6.777865052220872
2001-08-07,7.134234903379435
2001-08-08,7.591284104211963
2001-08-09,7.571519011417688
2001-08-10,8.06604725155508
2001-08-13,8.106527016010153
2001-08-14,7.793201720242293
2001-08-15,7.580474782979614
2001-08-16,7.061258217142098
2001-08-17,6.77163205535933
2001-08-20,6.66186898877073
2001-08-21,6.920867602109276
2001-08-22,7.495931729711199
2001-08-23,7.016569765864022
2001-08-24,7.151870342730514
2001-08-27,6.807793497935446
2001-08-28,6.965587300841586
2001-08-29,6.9270917847005515
2001-08-30,6.34088623496337
2001-08-31,6.625288637238606
2001-09-03,6.441153956965154
2001-09-04,6.283585711272267
2001-09-05,5.972751830403084
2001-09-06,5.792980069318026
2001-09-07,5.914347101370829
2001-09-10,5.8654476451322415
2001-09-11,5.960664347159508
2001-09-12,6.066846487281304
2001-09-13,6.4534579361725655
2001-09-14,6.353471503284043
2001-09-17,5.919376303396271
2001-09-18,6.22435008150815
2001-09-19,6.13121892998663
2001-09-20,6.461069955850652
2001-09-21,6.582755676566496
2001-09-24,6.546360095399481
2001-09-25,6.658886070326034
2001-09-26,7.2867590858424816
2001-09-27,8.018609460045077
2001-09-28,8.050221180787604
2001-10-01,8.116566301353135
2001-10-02,8.538259825591258
2001-10-03,8.204957570288745
2001-10-04,8.339870913133431
2001-10-05,8.33519931055124
2001-10-08,8.46466781499348
2001-10-09,8.139090768842772
2001-10-10,7.540677928978734
2001-10-11,6.818895447021208
2001-10-12,6.466494426413941
2001-10-15,6.331114889613976
2001-10-16,6.247787893224739
2001-10-17,6.832702600732918
2001-10-18,7.1974669369592075
2001-10-19,6.877462926178198
2001-10-22,6.995331425482866
2001-10-23,6.865821234443985
2001-10-24,6.77830791072427
2001-10-25,6.84224386720129
2001-10-26,7.047954670905353
2001-10-29,6.939926062252589
2001-10-30,7.2963556458811105
2001-10-31,6.910962456894929
2001-11-01,6.91760641578665
2001-11-02,7.788979340031298
2001-11-05,7.876389697113898
2001-11-06,8.421126587889333
2001-11-07,8.463146631209295
2001-11-08,8.702088524083528
2001-11-09,8.684506894471825
2001-11-12,8.620412673456457
2001-11-13,8.310519948901556
2001-11-14,8.48558447505385
2001-11-15,8.152013415965898
2001-11-16,8.41516440645715
2001-11-19,8.856030931156464
2001-11-20,9.015730802098782
2001-11-21,8.90001477622072
2001-11-22,9.097519594001055
2001-11-23,8.971158262317584
2001-11-26,9.376653138927612
2001-11-27,8.58293794795152
2001-11-28,8.452854691930282
2001-11-29,7.675549925355022
2001-11-30,7.144675029050044
2001-12-03,7.614868938958619
2001-12-04,7.944324442287144
2001-12-05,7.680998007431656
2001-12-06,7.1471078094715965
2001-12-07,6.173587905103599
2001-12-10,6.019789356256104
2001-12-11,6.7256111746552865
2001-12-12,6.868755485834592
2001-12-13,6.69246538937747
2001-12-14,6.844522017153993
2001-12-17,6.350316997320681
2001-12-18,6.265503102239447
2001-12-19,6.299126528601342
2001-12-20,6.27768255894273
2001-12-21,6.5179059551195
2001-12-24,6.62866356010659
2001-12-25,6.843507679802374
2001-12-26,6.626618875179093
2001-12-27,6.914153407000521
2001-12-28,7.45785227034804
2001-12-31,7.123474200542325
2002-01-01,6.831441636624802
2002-01-02,7.271762379625172
2002-01-03,7.210920537527944
2002-01-04,7.699390721776942
2002-01-07,7.5440306461638125
2002-01-08,8.07374326137697
2002-01-09,8.129305106820325
2002-01-10,8.234088959130354
2002-01-11,8.855956886631866
2002-01-14,8.710846390607966
2002-01-15,8.332059948274988
2002-01-16,8.161576636983074
2002-01-17,8.342060586313474
2002-01-18,7.7378801020196954
2002-01-21,7.977276191550445
2002-01-22,7.7803093454607115
2002-01-23,8.211312779096094
2002-01-24,7.304979308419078
2002-01-25,7.039959445076854
2002-01-28,6.490942004655914
2002-01-29,6.243441984339687
2002-01-30,6.320788768484481
2002-01-31,6.271512488223417
2002-02-01,6.200718962994867
2002-02-04,6.158235837097274
2002-02-05,6.221595640872961
2002-02-06,5.931534419900148
2002-02-07,6.134699514297869
2002-02-08,6.331875415374021
2002-02-11,6.45162790003105
2002-02-12,6.626320198497511
2002-02-13,6.72374190390052
2002-02-14,7.385291429009292
2002-02-15,7.359803584280752
2002-02-18,7.258128783223101
2002-02-19,7.006003945813435
2002-02-20,6.67164211382325
2002-02-21,6.28752137443274
2002-02-22,6.029436585248064
2002-02-25,6.013298999586913
2002-02-26,6.112524977501887
2002-02-27,6.131348864489243
2002-02-28,5.9149270393146836
2002-03-01,6.172252334383448
2002-03-04,6.393269177271336
2002-03-05,6.349327163666135
2002-03-06,6.158626997604537
2002-03-07,6.3230060291656365
2002-03-08,6.383440922331412
2002-03-11,5.955767601808101
2002-03-12,5.940586307575066
2002-03-13,6.018231482759458
2002-03-14,5.768144362927025
2002-03-15,5.823787118492147
2002-03-18,5.431808126592972
2002-03-19,5.782020777361896
2002-03-20,6.130208069052171
2002-03-21,6.061257816607752
2002-03-22,6.169673379982565
2002-03-25,5.484291536398975
2002-03-26,5.190943994953975
2002-03-27,5.122479950605239
2002-03-28,4.8685165421883365
2002-03-29,5.037027312842315
2002-04-01,5.523338645543921
2002-04-02,5.222708829793569
2002-04-03,5.020830086108872
2002-04-04,5.08012069291216
2002-04-05,5.47521044595688
2002-04-08,5.165581934936267
2002-04-09,5.229911458915788
2002-04-10,5.690020027175469
2002-04-11,5.255369605581927
2002-04-12,4.943880924438802
2002-04-15,4.848514523091051
2002-04-16,4.7329314351208085
2002-04-17,4.918979682580798
2002-04-18,4.978516834495736
2002-04-19,4.570002860261711
2002-04-22,4.684789617468152
2002-04-23,4.560609995585989
2002-04-24,4.84107040818414
2002-04-25,4.701406642657319
2002-04-26,4.563786295825636
2002-04-29,4.68401051666501
2002-04-30,4.857002922191505
2002-05-01,4.963431135922547
2002-05-02,4.576552491397657
2002-05-03,4.696437465055009
2002-05-06,4.471853170472772
2002-05-07,4.524624412718507
2002-05-08,4.2265857931
2002-05-09,4.318842624145767
2002-05-10,4.158120179127591
2002-05-13,3.9113646222926706
2002-05-14,4.046638385860449
2002-05-15,4.095614187572646
2002-05-16,3.9800653194736286
2002-05-17,4.2587859865494515
2002-05-20,4.173227620119062
2002-05-21,4.1823230456091025
2002-05-22,4.23835221962152
2002-05-23,4.117647846507732
2002-05-24,4.212390300521255
2002-05-27,4.10943212311866
2002-05-28,4.032471037035994
2002-05-29,4.297612112880654
2002-05-30,4.0908453624337735
2002-05-31,3.6358661202293248
2002-06-03,3.9186021299428386
2002-06-04,4.402883988736823
2002-06-05,4.321743843998445
2002-06-06,3.9350138245327635
2002-06-07,3.8800227608713804
2002-06-10,3.830227753359877
2002-06-11,3.7984370418695663
2002-06-12,3.6028383442681124
2002-06-13,3.704349151358493
2002-06-14,3.7989984691657406
2002-06-17,3.5363578661530193
2002-06-18,3.6561909459937483
2002-06-19,4.019066346083057
2002-06-20,4.054430342405699
2002-06-21,3.992653891407286
2002-06-24,3.9685330727226873
2002-06-25,4.087105025087646
2002-06-26,3.7600576299310693
2002-06-27,3.791793998467027
2002-06-28,3.7245518996298563
2002-07-01,4.057030131603949
2002-07-02,4.02636814908424
2002-07-03,4.350590326929732
2002-07-04,4.12850786941666
2002-07-05,4.246345278012386
2002-07-08,4.3134102530174605
2002-07-09,4.140327539343862
2002-07-10,4.177825002309059
2002-07-11,4.422277279651937
2002-07-12,4.357709586584186
2002-07-15,4.016767984080752
2002-07-16,4.016092940613029
2002-07-17,3.848694024008857
2002-07-18,3.789144950739468
2002-07-19,3.7770526723261937
2002-07-22,3.479161967409422
2002-07-23,3.219179716499296
2002-07-24,3.294924790415737
2002-07-25,3.2160485340010703
2002-07-26,2.8361555042308715
2002-07-29,2.943875495159986
2002-07-30,2.9837964907786567
2002-07-31,2.8856756382169757
2002-08-01,2.709862156503334
2002-08-02,2.8193955918421056
2002-08-05,2.8679354333545812
2002-08-06,3.198879341678286
2002-08-07,3.264726053981946
2002-08-08,3.32688434141581
2002-08-09,3.302876563876082
2002-08-12,3.433370340660401
2002-08-13,3.5375629923395078
2002-08-14,3.7512349922329022
2002-08-15,3.6616806616111672
2002-08-16,3.5890193896133518
2002-08-19,3.510442162615156
2002-08-20,3.6447728953789373
2002-08-21,3.9083332658221543
2002-08-22,3.826479914643006
2002-08-23,3.752458297710218
2002-08-26,3.8107743853878886
2002-08-27,3.7691240967253985
2002-08-28,3.9424719864487847
2002-08-29,3.532909015595456
2002-08-30,3.398120603259401
2002-09-02,3.27549716445317
2002-09-03,2.9249829053570098
2002-09-04,2.7947256233027598
2002-09-05,2.676578035907148
2002-09-06,2.6529526955767557
2002-09-09,2.7954703214926555
2002-09-10,2.7650091412078455
2002-09-11,2.6332352401267
2002-09-12,2.627893769929052
2002-09-13,2.7610071311898103
2002-09-16,2.636468982411831
2002-09-17,2.5255743573032072
2002-09-18,2.594202622039972
2002-09-19,2.5688079495623684
2002-09-20,2.6495102125518715
2002-09-23,2.6495551390735685
2002-09-24,2.7396503132890127
2002-09-25,2.6085417673327775
2002-09-26,2.6087785264514167
2002-09-27,2.584573755586616
2002-09-30,2.439190389654578
2002-10-01,2.2627865934367457
2002-10-02,2.3380096659534315
2002-10-03,2.300888450419646
2002-10-04,2.1921464404346294
2002-10-07,2.1836412217043346
2002-10-08,2.3025282473696853
2002-10-09,2.0602898243828047
2002-10-10,1.9176410431502766
2002-10-11,1.8358819175570895
2002-10-14,1.965334904887112
2002-10-15,1.9929392914471373
2002-10-16,2.0669621336402106
2002-10-17,1.9579557945658397
2002-10-18,1.8565728760081093
2002-10-21,1.8972294605896518
2002-10-22,1.9037120986398843
2002-10-23,1.954552017717758
2002-10-24,1.9385367949428736
2002-10-25,1.9653559431560097
2002-10-28,1.9813603581693917
2002-10-29,2.0559435779669353
2002-10-30,2.1362109187578224
2002-10-31,1.9761667397638816
2002-11-01,1.7712794258311593
2002-11-04,1.8569672404540403
2002-11-05,1.9634045713941597
2002-11-06,1.870763659358943
2002-11-07,1.7099658868467351
2002-11-08,1.7191064852980502
2002-11-11,1.7964216052029476
2002-11-12,1.9523937438319703
2002-11-13,2.0015153909173375
2002-11-14,1.967783943090896
2002-11-15,1.8866146911753086
2002-11-18,1.8888842613034884
2002-11-19,1.863484126092738
2002-11-20,1.7760392562590712
2002-11-21,1.951969787370435
2002-11-22,2.1202681842018087
2002-11-25,2.2365239367786747
2002-11-26,2.1413812447768947
2002-11-27,2.229906656908291
2002-11-28,2.2991253953386623
2002-11-29,2.348896918363746
2002-12-02,2.490539232836591
2002-12-03,2.5673424168661607
2002-12-04,2.6593479991347615
2002-12-05,2.7415517696595044
2002-12-06,2.787636477675743
2002-12-09,2.557788077986575
2002-12-10,2.569594921675161
2002-12-11,2.504051847000307
2002-12-12,2.3557777413139505
2002-12-13,2.5470681958668933
2002-12-16,2.7597248248976096
2002-12-17,2.9407249562551083
2002-12-18,2.97820911090541
2002-12-19,3.1723029994744296
2002-12-20,3.1762094811822243
2002-12-23,3.208799336224795
2002-12-24,3.046531823645754
2002-12-25,3.1058813254880713
2002-12-26,3.1168040186024397
2002-12-27,2.928954395889259
2002-12-30,2.9238092857059255
2002-12-31,2.9147349693728843
2003-01-01,3.1677985903250976
2003-01-02,3.304705127124071
2003-01-03,3.3086797253358506
2003-01-06,3.349845279508692
2003-01-07,3.3590635210634194
2003-01-08,3.3291277919963544
2003-01-09,3.162483312818544
2003-01-10,3.142028614564615
2003-01-13,3.0339744728832563
2003-01-14,2.858471412345275
2003-01-15,2.929698493340161
2003-01-16,2.9859741883594753
2003-01-17,2.7393474829557896
2003-01-20,2.725293888921058
2003-01-21,2.8563425870039167
2003-01-22,3.0024070817931126
2003-01-23,3.1511253963150514
2003-01-24,3.1590071686993464
2003-01-27,3.0357818485826606
2003-01-28,2.883641896451419
2003-01-29,2.932637580613242
2003-01-30,2.987298717333771
2003-01-31,3.1728622610738584
2003-02-03,3.341328260489475
2003-02-04,3.3226823659977756
2003-02-05,3.131419400667293
2003-02-06,3.086388748295333
2003-02-07,3.1201691800764673
2003-02-10,3.0924845612273697
2003-02-11,3.0104606947944896
2003-02-12,3.048501136453691
2003-02-13,2.9782049187628346
2003-02-14,2.8922177052655584
2003-02-17,2.9368045296014276
2003-02-18,2.883134429790262
2003-02-19,2.918364967713063
2003-02-20,2.9580555736623975
2003-02-21,2.8021557201569762
2003-02-24,2.740524943400881
2003-02-25,2.9306660400678406
2003-02-26,2.7731291055921963
2003-02-27,2.502152009316515
2003-02-28,2.2868537302773206
2003-03-03,2.291513742746025
2003-03-04,2.2963790579175307
2003-03-05,2.285147572767021
2003-03-06,2.4190397176154566
2003-03-07,2.121435543464899
2003-03-10,2.1626565667962865
2003-03-11,2.3256445960975074
2003-03-12,2.20433252144178
2003-03-13,2.166345268288648
2003-03-14,2.0911574742020496
2003-03-17,2.0047807485365907
2003-03-18,1.9752770021855026
2003-03-19,2.111341632302787
2003-03-20,2.298741857188347
2003-03-21,2.263866199337864
2003-03-24,2.4722607431632455
2003-03-25,2.478054440228857
2003-03-26,2.6879214375139475
2003-03-27,2.677857996065162
2003-03-28,2.6962321928732598
2003-03-31,2.7447176159169175
2003-04-01,3.169345426620788
2003-04-02,3.299800442695681
2003-04-03,3.1923072578367906
2003-04-04,3.3417215654347867
2003-04-07,3.2869555837869386
2003-04-08,3.21335044318278
2003-04-09,3.354441736224236
2003-04-10,3.361590541069542
2003-04-11,3.408166222532497
2003-04-14,3.41267438924409
2003-04-15,3.469358173602777
2003-04-16,3.541560972896829
2003-04-17,3.2246244723224318
2003-04-18,3.328868987796122
2003-04-21,3.1777780160906213
2003-04-22,2.965730981790107
2003-04-23,2.9595110780569294
2003-04-24,2.9732226942676303
2003-04-25,2.8782799005448036
2003-04-28,2.993962623077736
2003-04-29,2.8080400021894767
2003-04-30,2.7560702337797487
2003-05-01,2.6820684809805995
2003-05-02,2.6779408861318137
2003-05-05,2.7150810837437924
2003-05-06,2.5885806635132793
2003-05-07,2.679400639774254
2003-05-08,2.689155109090106
2003-05-09,2.4540522605803163
2003-05-12,2.2320055544771167
2003-05-13,2.2321833934542883
2003-05-14,2.210392321563193
2003-05-15,2.2010611180177806
2003-05-16,2.199607810526193
2003-05-19,2.22455120417867
2003-05-20,2.3263918288704297
2003-05-21,2.206842039061373
2003-05-22,2.0872011759183913
2003-05-23,1.9816666698948642
2003-05-26,2.010095874599252
2003-05-27,2.1308508900663394
2003-05-28,2.0889737876923156
2003-05-29,1.8481957255516066
2003-05-30,1.7025722779118668
2003-06-02,1.6371125045426915
2003-06-03,1.5952365451326722
2003-06-04,1.5656044972080367
2003-06-05,1.5694958911257229
2003-06-06,1.5474693170324465
2003-06-09,1.6258671863368357
2003-06-10,1.575278292732254
2003-06-11,1.5125618086083683
2003-06-12,1.5479215009408556
2003-06-13,1.437961927736665
2003-06-16,1.4654757582908642
2003-06-17,1.4735534837574724
2003-06-18,1.464273403406638
2003-06-19,1.5765316990437728
2003-06-20,1.5314460224221353
2003-06-23,1.6840104999334564
2003-06-24,1.6672168024724396
2003-06-25,1.568712872131505
2003-06-26,1.574937160284987
2003-06-27,1.4965536686834553
2003-06-30,1.4446918692143242
2003-07-01,1.4728388038806721
2003-07-02,1.5126524206461736
2003-07-03,1.4693963779469865
2003-07-04,1.5394687426558789
2003-07-07,1.6254684638655872
2003-07-08,1.7381296191048212
